document_id,filename,tahun_terbit,rentang_tahun,layer_1_primary,layer_2_primary,layer_1_all,layer_2_all,jumlah_label,indikator_outlier,content_snippet
226,akn_id_act_uu_1953_37.json,1953,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Pengadilan Surat, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 37 Tahun 1953 tentang Penggantian Anggota Dewan Perwakilan Rakyat  Pasal 3: Apabila seorang yang diangkat sebagai p...
227,akn_id_act_uu_1953_4.json,1953,1950 - 1954,Domain Hak,Pegawai Adalah,"Domain Hak, Domain Barat","Pegawai Adalah, Desa Kota, Pengadilan Surat, Daerah Papua, Daerah Perkataan, Hak Ciptaan",8,No,DOKUMEN HUKUM: Undang-Undang Nomor 4 Tahun 1953 tentang Apotik Darurat  Pasal 2: Izin ini hanja berlaku untuk apotek jang tersebut di dalam surat - iz...
228,akn_id_act_uu_1953_5.json,1953,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Daerah Perkataan",15,No,DOKUMEN HUKUM: Undang-Undang Nomor 5 Tahun 1953 tentang Menetapkan Undang-undang Darurat Nomor 2 Tahun 1952 Tentang Kenaikan Tarip Pengenaan Pajak Per...
229,akn_id_act_uu_1953_6.json,1953,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Pajak Pasal, Uang Peraturan, Wilayah Agama, Peraturan Berlaku, Daerah Perkataan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 6 Tahun 1953 tentang Pernyataan Perlunya Beberapa Tanah Partikelir Dikembalikan Menjadi Tanah Negeri
230,akn_id_act_uu_1953_7.json,1953,1950 - 1954,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Adalah Dana, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Daerah Papua, Hak Ciptaan, Desa Kota, Daerah Perkataan, Uang Peraturan",19,No,DOKUMEN HUKUM: Undang-Undang Nomor 7 Tahun 1953 tentang Pemilihan Anggota Konstituante dan Anggota Dewan Perwakilan Rakyat  Pasal 4: Menteri Kehakiman...
231,akn_id_act_uu_1953_8.json,1953,1950 - 1954,Domain Pajak,Uang Peraturan,"Domain Pajak, Domain Negara",Uang Peraturan,3,No,DOKUMEN HUKUM: Undang-Undang Nomor 8 Tahun 1953 tentang Penilaian Persediaan Uang Emas dan Bahan Uang Emas Pada De Javasche Bank  Pasal 1: Dengan memb...
232,akn_id_act_uu_1953_9.json,1953,1950 - 1954,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Adalah Dana, Tambahan Ketentuan, Pengadilan Surat, Pemerintah Government, Daerah Perkataan, Daerah Papua",15,No,DOKUMEN HUKUM: Undang-Undang Nomor 9 Tahun 1953 tentang Pemberian Tunjangan yang Bersifat Pensiun Kepada Bekas Ketua dan Bekas Anggota Dewan Perwakila...
233,akn_id_act_uu_1954_1.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Daerah Perkataan",16,No,DOKUMEN HUKUM: Undang-Undang Nomor 1 Tahun 1954 tentang Penetapan Undangundang Darurat No 11 Tahun 1952 Tentang Pengubahan dan Penambahan dari Quotord...
234,akn_id_act_uu_1954_10.json,1954,1950 - 1954,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Laporan Huruf, Paling Adalah, Adalah Dana, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Desa Kota, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",22,No,DOKUMEN HUKUM: Undang-Undang Nomor 10 Tahun 1954 tentang Penetapan Undang-undang Darurat No. 3 Tahun 1952 Sebagai Undang-undang  Pasal 1: Peraturan-pe...
235,akn_id_act_uu_1954_11.json,1954,1950 - 1954,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Paling Adalah, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Pemerintah Government, Daerah Papua, Daerah Perkataan, Hak Ciptaan",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 11 Tahun 1954 tentang Penetapan Undang-undang Darurat No. 24 Tahun 1950 Tentang Peraturan Tambahan Perjalanan ke Lu...
236,akn_id_act_uu_1954_12.json,1954,1950 - 1954,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan, Daerah Papua",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 12 Tahun 1954 tentang Pernyataan Berlakunya Undang-undang No 4 Tahun 1950 dari Republik Indonesia Dahulu Tentang Da...
237,akn_id_act_uu_1954_13.json,1954,1950 - 1954,Domain Hak,Barat Lembaran,"Domain Hak, Domain Barat","Barat Lembaran, Desa Kota, Tingkat Kecamatan, Daerah Perkataan",6,No,DOKUMEN HUKUM: Undang-Undang Nomor 13 Tahun 1954 tentang Pengubahan Undang-undang Nr 16 dan 17 Tahun 1950 (republik Indonesia Dahulu) Tentang Pembentu...
238,akn_id_act_uu_1954_14.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan, Hak Ciptaan",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 14 Tahun 1954 tentang Pencabutan Ordonansi ï¿½uitvoerverbod Plantenmateriaal Negara Sumatera Timur 1949ï¿½ (staatsb...
239,akn_id_act_uu_1954_15.json,1954,1950 - 1954,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",21,No,DOKUMEN HUKUM: Undang-Undang Nomor 15 Tahun 1954 tentang Penetapan ï¿½undang-undang Darurat No. 7 Tahun 1951 (lembaran Negara No 26 Tahun 1951) untuk ...
240,akn_id_act_uu_1954_16.json,1954,1950 - 1954,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",20,No,DOKUMEN HUKUM: Undang-Undang Nomor 16 Tahun 1954 tentang Penetapan ï¿½undang-undang Darurat No. 25 Tahun 1951 (lembaran-negara No. 122 Tahun 1951) unt...
241,akn_id_act_uu_1954_17.json,1954,1950 - 1954,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",20,No,DOKUMEN HUKUM: Undang-Undang Nomor 17 Tahun 1954 tentang Penetapan ï¿½undang-undang Darurat No. 6 Tahun 1953 (lembaran-negara No. 25 Tahun 1953) untuk...
242,akn_id_act_uu_1954_18.json,1954,1950 - 1954,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",20,No,"DOKUMEN HUKUM: Undang-Undang Nomor 18 Tahun 1954 tentang Penetapan ""undang-undang Darurat No. 4 Tahun 1954 (lembaran-negara No. 12 Tahun 1954) Guna Me..."
243,akn_id_act_uu_1954_19.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Adalah Dana, Tambahan Ketentuan, Pengadilan Surat, Laporan Huruf, Peraturan Berlaku, Paling Adalah, Daerah Perkataan, Hak Ciptaan",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 19 Tahun 1954 tentang Peraturan Penagihan Penghasilan Lebih Kepada Negara  Pasal 1: Umum. Yang dimaksud dalam Undan...
244,akn_id_act_uu_1954_2.json,1954,1950 - 1954,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Adalah Dana, Tambahan Ketentuan, Tingkat Kecamatan, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Desa Kota, Daerah Perkataan, Uang Peraturan",20,No,"DOKUMEN HUKUM: Undang-Undang Nomor 2 Tahun 1954 tentang Kedudukan Keuangan Ketua, Wakil Ketua dan Anggota Dewan Perwakilan Rakyat  Pasal 6: Tentang pe..."
245,akn_id_act_uu_1954_20.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Pengadilan Surat, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 20 Tahun 1954 tentang Penetapan Undang-undang Darurat No. 8 Tahun 1953 (lembaran-negara No. 54 Tahun 1953) Tentang ...
246,akn_id_act_uu_1954_21.json,1954,1950 - 1954,Domain Hak,Paling Adalah,"Domain Hak, Domain Negara, Domain Barat","Paling Adalah, Pegawai Adalah, Desa Kota, Pengadilan Surat, Daerah Papua, Daerah Perkataan, Hak Ciptaan",10,No,DOKUMEN HUKUM: Undang-Undang Nomor 21 Tahun 1954 tentang Perjanjian Perburuhan Antara Serikat Buruh dan Majikan  Pasal 5: Majikan dan buruh yang terik...
247,akn_id_act_uu_1954_22.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Wilayah Agama, Peraturan Berlaku, Paling Adalah, Daerah Perkataan, Hak Ciptaan",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 22 Tahun 1954 tentang Undian  Pasal 2: Undang-undang ini tidak berlaku untuk undian yang diadakan: a. oleh Negara. ...
248,akn_id_act_uu_1954_23.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Pengadilan Surat, Wilayah Agama, Peraturan Berlaku, Daerah Perkataan",16,No,DOKUMEN HUKUM: Undang-Undang Nomor 23 Tahun 1954 tentang Pencabutan ï¿½persbreidel Ordonnantieï¿½  Pasal 1: Ordonnantie 7 September 1931 (Staatsblad 1...
249,akn_id_act_uu_1954_24.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan",16,No,DOKUMEN HUKUM: Undang-Undang Nomor 24 Tahun 1954 tentang Penetapan Undang-undang Darurat Tentang Pemindahan Hak Tanah-tanah dan Barang-barang Tetap ya...
250,akn_id_act_uu_1954_25.json,1954,1950 - 1954,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Peraturan Berlaku, Daerah Perkataan",12,No,DOKUMEN HUKUM: Undang-Undang Nomor 25 Tahun 1954 tentang Perjanjian-perjanjian Pos Sedunia  Pasal 1: Dengan ini disetujui perjanjian-perjanjian yang b...
251,akn_id_act_uu_1954_26.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Adalah Dana, Tambahan Ketentuan, Pengadilan Surat, Laporan Huruf, Peraturan Berlaku, Paling Adalah, Daerah Perkataan",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 26 Tahun 1954 tentang Pembayaran Kembali Pinjaman Nasional 1946  Pasal 1: Dengan meninggalkan ketentuan sebagai dim...
252,akn_id_act_uu_1954_27.json,1954,1950 - 1954,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Peraturan Berlaku, Hak Ciptaan, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",19,No,"DOKUMEN HUKUM: Undang-Undang Nomor 27 Tahun 1954 tentang Penetapan Undang-undang Darurat No.1 Tahun 1954, Tentang Mempersatukan Opsenten yang Berlaku ..."
253,akn_id_act_uu_1954_28.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Pengadilan Surat, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Paling Adalah, Daerah Perkataan",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 28 Tahun 1954 tentang Biaya Legalisasi Tanda Tangan  Pasal 1: Untuk setiap legalisasi tandatangan yang dilakukan ol...
254,akn_id_act_uu_1954_29.json,1954,1950 - 1954,Domain Hak,Pegawai Adalah,"Domain Hak, Domain Barat","Pegawai Adalah, Desa Kota, Pengadilan Surat, Daerah Papua, Daerah Perkataan, Hak Ciptaan",8,No,DOKUMEN HUKUM: Undang-Undang Nomor 29 Tahun 1954 tentang Pertahanan Negara Republik Indonesia  Pasal 1: Turut serta dalam pertahanan Negara yang berar...
255,akn_id_act_uu_1954_3.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pajak Pasal, Peraturan Berlaku, Daerah Perkataan",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 3 Tahun 1954 tentang Penetapan Undang-undang Darurat No. 1 Tahun 1953 Tentang Memungut Opsenten Atas Bea-masuk (lem...
256,akn_id_act_uu_1954_30.json,1954,1950 - 1954,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Pengadilan Surat, Pemerintah Government, Daerah Perkataan, Daerah Papua",12,No,DOKUMEN HUKUM: Undang-Undang Nomor 30 Tahun 1954 tentang Tanda Kehormatan Sewindu Angkatan Perang Republik Indonesia  Pasal 1: Yang dimaksudkan dalam ...
257,akn_id_act_uu_1954_31.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Adalah Dana, Tambahan Ketentuan, Laporan Huruf, Pajak Pasal, Peraturan Berlaku",12,No,DOKUMEN HUKUM: Undang-Undang Nomor 31 Tahun 1954 tentang Penetapan Undang-undang Darurat No. 5 Tahun 1954 Tentang Pemungutan Tambahan Pembayaran Atas ...
258,akn_id_act_uu_1954_32.json,1954,1950 - 1954,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Desa Kota, Wilayah Agama, Daerah Perkataan, Uang Peraturan, Pajak Pasal",22,No,DOKUMEN HUKUM: Undang-Undang Nomor 32 Tahun 1954 tentang Penetapan Berlakunya Undang-undang Republik Indonesia Tanggal 21 Nopember 1946 No.22 Tahun 19...
259,akn_id_act_uu_1954_33.json,1954,1950 - 1954,Belum Diklasifikasi,Pengadilan Surat,,Pengadilan Surat,1,Yes,DOKUMEN HUKUM: Undang-Undang Nomor 33 Tahun 1954 tentang Wakil Notaris dan Wakil Notaris Sementara  Pasal 1: Dalam Undang-undang ini yang dimaksud den...
260,akn_id_act_uu_1954_34.json,1954,1950 - 1954,Domain Hak,Paling Adalah,"Domain Hak, Domain Negara, Domain Barat","Paling Adalah, Uang Peraturan, Pegawai Adalah, Desa Kota, Pengadilan Surat, Daerah Papua, Daerah Perkataan, Hak Ciptaan",11,No,"DOKUMEN HUKUM: Undang-Undang Nomor 34 Tahun 1954 tentang Pemakaian Gelar ""akuntan"" (""accontant"")  Pasal 1: Dengan tidak mengurangi ketentuan dalam per..."
261,akn_id_act_uu_1954_35.json,1954,1950 - 1954,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Negara","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Pajak Pasal, Peraturan Berlaku, Pemerintah Government",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 35 Tahun 1954 tentang Pengesahan Persetujuan Tambahan Antara Republik Indonesia dengan Export Import Bank of Washin...
262,akn_id_act_uu_1954_36.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Daerah Perkataan",15,No,DOKUMEN HUKUM: Undang-Undang Nomor 36 Tahun 1954 tentang Penetapan Tarip Pajak Perseroan  Pasal 1: Ordonansi pajak perseroan 1925 (Staatsblad 1925 No....
263,akn_id_act_uu_1954_37.json,1954,1950 - 1954,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Papua",12,No,DOKUMEN HUKUM: Undang-Undang Nomor 37 Tahun 1954 tentang Persetujuan Perjanjian Persahabatan Antara Negara Republik Indonesia dan Kerajaan Thailand  P...
264,akn_id_act_uu_1954_38.json,1954,1950 - 1954,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Laporan Huruf, Barat Lembaran, Adalah Dana, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Lampiran Pelabuhan, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",19,No,DOKUMEN HUKUM: Undang-Undang Nomor 38 Tahun 1954 tentang Penetapan Bagian I (pemerintah Agung dan Badan-badan Pemerintah Tertinggi) dari Anggaran Repu...
265,akn_id_act_uu_1954_39.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan, Daerah Papua",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 39 Tahun 1954 tentang Penetapan Bagian Ii (kementrian Luar Negeri) dari Anggaran Republik Indonesia untuk Tahun-tah...
266,akn_id_act_uu_1954_4.json,1954,1950 - 1954,Domain Barat,Pegawai Adalah,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Pegawai Adalah, Pengadilan Surat, Laporan Huruf, Paling Adalah, Barat Lembaran, Adalah Dana, Tambahan Ketentuan, Peraturan Berlaku, Daerah Papua, Hak Ciptaan, Desa Kota, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",20,No,DOKUMEN HUKUM: Undang-Undang Nomor 4 Tahun 1954 tentang Penetapan Undang-undang Darurat No. 8 Tahun 1951 Tentang Pengubahan Reglemene A yang Dilampirk...
267,akn_id_act_uu_1954_40.json,1954,1950 - 1954,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Laporan Huruf, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan, Daerah Papua",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 40 Tahun 1954 tentang Penetapan Bagian Iii (kementrian dalam Negeri) dari Anggaran Republik Indonesia untuk Tahun-t...
268,akn_id_act_uu_1954_41.json,1954,1950 - 1954,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Laporan Huruf, Barat Lembaran, Adalah Dana, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Lampiran Pelabuhan, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",19,No,DOKUMEN HUKUM: Undang-Undang Nomor 41 Tahun 1954 tentang Penetapan Bagian Iv (kementrian Keuangan) dari Anggaran Republik Indonesia untuk Tahun-tahun ...
269,akn_id_act_uu_1954_42.json,1954,1950 - 1954,Domain Negara,Laporan Huruf,Domain Negara,"Laporan Huruf, Uang Peraturan, Adalah Dana",4,No,DOKUMEN HUKUM: Undang-Undang Nomor 42 Tahun 1954 tentang Penetapan Bagian Iva (urusan Penyelenggaraan Keuangan dan Perhitungan-perhitungannya Mengenai...
